kbo_number,company_name,city,postal_code,status,industry_nace_code,legal_form,main_email,main_phone,website_url
0787147179,Lujain,Gent,9000,AC,56111,Besloten Vennootschap,,,
0790634726,M & A,Gent,9041,AC,56112,Besloten Vennootschap,,,
1005830117,M&J,Gent,9000,AC,56111,Vennootschap onder firma,,,
0725782605,M's Horeca,Gent,9030,AC,56111,Besloten Vennootschap,,,
1004825374,M-DELUX,Gent,9000,AC,56111,Besloten Vennootschap,,,
0698651507,M-ERIS,Gent,9000,AC,56112,Commanditaire vennootschap,,,
0650645118,M12,Gent,9000,AC,56112,Besloten Vennootschap,,,
0437323609,MAATSCHAPPIJ TER BEVORDERING VAN DE BELGISCHE GASTRONOMIE,Gent,9000,AC,68201,Besloten Vennootschap,,,
0705825943,MAGELEIN,Gent,9000,AC,47210,Vennootschap onder firma,,,
1013226069,MAISON SEPTIMO 7,Gent,9000,AC,56111,Besloten Vennootschap,,,
0822709359,MAKS,Gent,9000,AC,56112,Naamloze vennootschap,,,
0786568842,MALWA,Gent,9000,AC,56112,Besloten Vennootschap,,,
0839512630,MALYAS,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0876203473,MAM,Gent,9000,AC,56112,Besloten Vennootschap,,,
0845936406,MANAKAMANA MAI,Gent,9000,AC,56111,Besloten Vennootschap,,,
0839806006,MANDALINA,Gent,9040,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0567829090,MANDRAS,Gent,9051,AC,56112,Besloten Vennootschap,,,
0862591801,MANGETOUR,Gent,9030,AC,56210,Besloten Vennootschap,,,
0735985421,MANON,Gent,9000,AC,64210,BTW-eenheid,,,
0736734301,MAOS,Gent,9032,AC,56111,BTW-eenheid,,,
0479513164,MARKET ADVICE DESPLENTER,Gent,9000,AC,56112,Besloten Vennootschap,,,
0554754480,MARRAKECH SNACK,Gent,9000,AC,56112,Gewone commanditaire vennootschap,,,
0559876377,MARTICH,Gent,9000,AC,56111,Coöperatieve vennootschap met beperkte aansprakelijkheid,,,
0888530787,MARTINO,Gent,9000,AC,56112,Vennootschap onder firma,,,
0525862239,MASTE,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0744416503,MASTEL,Gent,9000,AC,56111,Besloten Vennootschap,shop@mastel.be,,
0477477352,MATHISE,Gent,9041,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0860239649,MATIZ.,Gent,9050,AC,56111,Besloten Vennootschap,,,
0554667972,MATLIS,Gent,9000,AC,56111,Besloten Vennootschap,,,
0477904152,MATS-INVEST,Gent,9000,AC,56301,Besloten Vennootschap,,,
0746882578,MATTHIKKI,Gent,9050,AC,56111,Besloten Vennootschap,,,
1002583882,ME Plaza,Gent,9041,AC,56112,Besloten Vennootschap,,,
0698766917,ME VA ME VA,Gent,9000,AC,64210,Besloten vennootschap met beperkte aansprakelijkheid,,,
0473837773,MEL CHRISTIS SERVICES,Gent,9000,AC,46180,Besloten Vennootschap,,,
0824125262,MERAD,Gent,9000,AC,10712,Besloten Vennootschap,,,
0863440847,MERCIMEK,Gent,9000,AC,56111,Besloten Vennootschap,,,
0713818743,METTE 9000,Gent,9000,AC,56111,Besloten Vennootschap,,,
1008541959,MEYDAN,Gent,9000,AC,56112,Besloten Vennootschap,,,
1001238255,MFP,Gent,9032,AC,56111,Besloten Vennootschap,,,
0426517215,MI-LENN,Gent,9000,AC,56112,Besloten Vennootschap,,,
0723696313,MIDDEN-OOSTEN DELICATESSEN,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0846597192,MIKKADO,Gent,9000,AC,56112,Commanditaire vennootschap,,,
1003217550,MIMOSA GENT,Gent,9000,AC,56111,Besloten Vennootschap,,,
0800934245,MINA BD,Gent,9000,AC,56112,Besloten Vennootschap,mithu.patowary@gmail.com,0496448719,
0835806240,MIRAC SNACK,Gent,9032,AC,56112,Commanditaire vennootschap,,,
0859705654,MOJITO MARKETING SERVICES,Gent,9041,AC,70200,Besloten Vennootschap,patrick@mojito-ms.be,09 356 77 49,www.mojito-catering.be/
0778633945,MP Leuven,Gent,9050,AC,56112,Besloten Vennootschap,,,
1016119045,MRS Belgium,Gent,9000,AC,56111,Besloten Vennootschap,,,
0628525851,MSC,Gent,9051,AC,56111,Besloten Vennootschap,,,
0642788811,MST GROUP,Gent,9000,AC,56112,Commanditaire vennootschap,,,
0458111204,MUJKANOVIC,Gent,9000,AC,41001,Besloten Vennootschap,,,
0781579280,MULTATULI,Gent,9000,AC,56111,Besloten Vennootschap,,,
1004646519,MUSTANG,Gent,9000,AC,56111,Besloten Vennootschap,,,
0472497193,MUSTI,Gent,9000,AC,55302,Vennootschap onder firma,,,
0658708489,Madam Bakster,Gent,9000,AC,10712,Besloten Vennootschap,,,
0775714146,Madeleine Gent,Gent,9000,AC,56111,Besloten Vennootschap,,,
0744801434,Maison Sahra,Gent,9000,AC,96210,Besloten Vennootschap,,,
1002914177,Maison Treize,Gent,9052,AC,56111,Besloten Vennootschap,,,
0799750449,Mammoet Food,Gent,9051,AC,56112,Besloten Vennootschap,,,
1013640595,Manageful,Gent,9000,AC,56112,Besloten Vennootschap,,,
0776911008,Manang,Gent,9000,AC,56111,Besloten Vennootschap,,,
0686741489,Marcel,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0766429662,Masa Madre,Gent,9051,AC,56111,Besloten Vennootschap,,,
0693847037,Maurice,Gent,9000,AC,56210,Besloten Vennootschap,,,
0533838510,Mavu Solutions,Gent,9000,AC,56112,Besloten Vennootschap,,,
0676919646,Mbc  Projects,Gent,9000,AC,56112,Besloten Vennootschap,,,
1003412936,Mekali,Gent,9000,AC,46392,Besloten Vennootschap,,,
0689825297,Mekkerland,Gent,9000,AC,56112,Vereniging zonder winstoogmerk,,,
0667547862,Mengie Pasta - Caffé,Gent,9000,AC,56111,Besloten Vennootschap,,,
0766279214,Mertje,Gent,9000,AC,56112,Besloten Vennootschap,,,
0781464959,Mexcalli,Gent,9000,AC,56111,Besloten Vennootschap,,,
1006017781,Micow,Gent,9000,AC,56111,Besloten Vennootschap,,,
1002603084,Miss Yu,Gent,9000,AC,56111,Besloten Vennootschap,,,
0637761736,MoGo,Gent,9000,AC,56111,Besloten Vennootschap,,,
0687598950,Mochi Mochi,Gent,9000,AC,56111,Besloten Vennootschap,,,
1003369285,MonTom,Gent,9051,AC,56111,Besloten Vennootschap,,,
1010439102,Monet,Gent,9051,AC,56111,Besloten Vennootschap,,,
0770296695,Mortier,Gent,9000,AC,56112,Besloten Vennootschap,,,
0743497179,Mortieri,Gent,9031,AC,56111,Besloten Vennootschap,,,
0782747834,MosCow,Gent,9050,AC,56111,Besloten Vennootschap,,,
0885513295,MuZo,Gent,9000,AC,55301,Besloten Vennootschap,,,
0468105073,Muziekcentrum De Bijloke Gent,Gent,9000,AC,92321,Vereniging zonder winstoogmerk,,,
0656956551,Mémé Gusta,Gent,9000,AC,56111,Besloten Vennootschap,,,
0775599726,N&K Group,Gent,9032,AC,56112,Besloten Vennootschap,,,
1016158835,N&Y Partners,Gent,9050,AC,56112,Besloten Vennootschap,,,
1013306441,NAVA,Gent,9000,AC,56112,Besloten Vennootschap,,,
0843775680,NENUPHAR,Gent,9051,AC,56111,Besloten Vennootschap,,,
1006789130,NEOFAR,Gent,9000,AC,56112,Besloten Vennootschap,,,
0679533993,NETO,Gent,9050,AC,56112,Besloten Vennootschap,,,
0430608635,NEW EDELWEISS,Gent,9052,AC,56111,Besloten Vennootschap,,,
0465643847,NEW NEPTUNE,Gent,9000,AC,55301,Besloten Vennootschap,,,
0451146703,NEWHAVEN,Gent,9041,AC,56112,Besloten Vennootschap,,,
0472085934,NEWS,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0458923331,NIEUWE BROODERIE,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0479066469,NIJN & NIJN,Gent,9000,AC,70200,Besloten Vennootschap,,,
0628853077,NOAH Feel Good Food,Gent,9000,AC,56111,Vennootschap onder firma,,,
0627846851,NOBRA,Gent,9000,AC,56111,Besloten Vennootschap,,,
0892772360,NOY,Gent,9000,AC,56111,Besloten Vennootschap,,,
0650562766,NOZEM,Gent,9000,AC,56111,Vennootschap onder firma,,,
0866156748,NUR GENT,Gent,9000,AC,56112,Besloten Vennootschap,,,
0735796468,Nabadurga,Gent,9000,AC,56111,Besloten Vennootschap,,,
0414689549,Natuurpunt Regio Gent,Gent,9030,AC,91420,Vereniging zonder winstoogmerk,,,
0800935532,Negentroef,Gent,9000,AC,56301,Vereniging zonder winstoogmerk,negentroef@gmail.com,,
0468149021,New Capitol,Gent,9000,AC,93125,Vereniging zonder winstoogmerk,,,
0797049988,New Firenze,Gent,9000,AC,56111,Besloten Vennootschap,,,
0892430979,New Maximiliaan,Gent,9000,AC,56112,Besloten Vennootschap,,,
1010434449,Nieuwgoed Seminariecentrum,Gent,9050,AC,68203,Commanditaire vennootschap,,,
0721607348,Nine,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0803106550,Norma,Gent,9030,AC,56111,Commanditaire vennootschap,,,
1010625479,Nosi,Gent,9031,AC,56111,Besloten Vennootschap,,,
0896650182,Nouadhibou,Gent,9000,AC,56111,Besloten Vennootschap,,,
0835929271,Nua,Gent,9000,AC,56111,Besloten Vennootschap,,,
0568578168,O'Learys Gent,Gent,9000,AC,93110,Besloten Vennootschap,,,
0660869215,OAK,Gent,9000,AC,56111,Besloten Vennootschap,admin@oakgent.be,093539050,www.oakgent.be
0427707741,OASE,Gent,9032,AC,56111,Besloten Vennootschap,,,
0787168559,ODIL,Gent,9000,AC,56112,Commanditaire vennootschap,,,
0799508444,OMAR AND SONS,Gent,9000,AC,56220,Besloten Vennootschap,ahmadseyarmomand1432@gmail.com,0466117198,
0463550924,ONUR,Gent,9040,AC,56112,Besloten Vennootschap,,,
0426235222,OOSTAKKER - AZALEA,Gent,9041,AC,93121,Vereniging zonder winstoogmerk,,,
0872896763,OP - DREEF,Gent,9050,AC,56112,Vereniging zonder winstoogmerk,,,
0429574990,ORANJERIE,Gent,9031,AC,55301,Besloten Vennootschap,,,
0458237797,ORCHIDEE,Gent,9050,AC,56112,Besloten Vennootschap,,,
0735769843,OTIUM - Cucina Italiana,Gent,9000,AC,56111,Besloten Vennootschap,otium.gent@gmail.com,,otium.gent
0212214125,Openbaar Centrum voor Maatschappelijk Welzijn van Gent,Gent,9000,AC,84115,Openbaar centrum voor maatschappelijk welzijn,,,
0658893779,Original Brands,Gent,9000,AC,56112,Besloten Vennootschap,,,
0849498878,OtherOther,Gent,9000,AC,56112,Besloten Vennootschap,,,
0408490160,Oude Abdij van Drongen,Gent,9031,AC,94910,Vereniging zonder winstoogmerk,,,
1011133245,Oumi Sushi,Gent,9050,AC,56112,Besloten Vennootschap,,,
0865862976,P.P.R.-TEAM,Gent,9000,AC,56111,Besloten Vennootschap,,,
0806059706,P.S. Aalst,Gent,9050,AC,56112,Besloten vennootschap met beperkte aansprakelijkheid,,,
0597877019,PAGOS,Gent,9000,AC,56111,Besloten Vennootschap,info@pagos.be,+32 (9) 2251642,
0456460026,PAINPRESS,Gent,9000,AC,56112,Besloten Vennootschap,,,
0836603224,PAMPAS GENT,Gent,9000,AC,56111,Besloten Vennootschap,,,
0463484806,PAMUKKALE,Gent,9000,AC,56112,Coöperatieve vennootschap met onbeperkte aansprakelijkheid,,,
0534826524,PANDA RESTO,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0422002656,PAPAGAYO ENTERPRISES,Gent,9000,AC,56210,Naamloze vennootschap,,,
0722726313,PARELS VOOR DE ZWIJNEN,Gent,9000,AC,56111,Besloten Vennootschap,,,
0567613019,PASSANTJE,Gent,9031,AC,56112,Besloten Vennootschap,,,
0888094980,PASSION,Gent,9000,AC,56111,Besloten Vennootschap,,,
0460296474,PATERSHOL CATERING,Gent,9000,AC,56111,Besloten Vennootschap,,,
0535570751,PATIRON,Gent,9000,AC,10850,Gewone commanditaire vennootschap,,,
0725641063,PAYITAHT,Gent,9000,AC,56111,Besloten Vennootschap,,,
0728674292,PCBKB-Consultancy,Gent,9051,AC,56112,Besloten Vennootschap,,,
0816636169,PEER PROJECTS,Gent,9051,AC,43350,Besloten vennootschap met beperkte aansprakelijkheid,,,
0881911627,PER BACCO,Gent,9000,AC,56111,Besloten Vennootschap,,,
0557932815,PERFECT LUNCH,Gent,9041,AC,56111,Besloten Vennootschap,,0476 637124,
0807962092,PERFECT RESTO,Gent,9041,AC,56111,Besloten Vennootschap,,,
0782269861,PESCA SEAFOOD,Gent,9030,AC,56111,Besloten Vennootschap,fishhouse9000@gmail.com,,
0786528953,PETIT COMITÉ,Gent,9000,AC,56111,Besloten Vennootschap,,,
0766985433,PETIT THAI,Gent,9000,AC,56111,Besloten Vennootschap,,,
0791680841,PH GENT AR.,Gent,9000,AC,56111,Besloten Vennootschap,,,
0680714722,PHARINA,Gent,9000,AC,56112,Besloten Vennootschap,,,
0897565447,PHAYANAK,Gent,9000,AC,56111,Besloten Vennootschap,,,
0460213431,PICABO,Gent,9000,AC,56111,Naamloze vennootschap,,,
0437126243,PINOCCHIO,Gent,9000,AC,56111,Besloten Vennootschap,,,
0894884089,PITTA ANADOLU,Gent,9000,AC,56112,Commanditaire vennootschap,,,
0547961611,PITTA CECE,Gent,9000,AC,56112,Gewone commanditaire vennootschap,,,
0725427069,PITTA CENGOO,Gent,9000,AC,56112,Gewone commanditaire vennootschap,,,
0880593417,PITTA CENTER,Gent,9040,AC,56112,Vennootschap onder firma,,,
0809959403,PITTA MUSA,Gent,9000,AC,56112,Besloten Vennootschap,,,
0476389665,PITTA-SARAY,Gent,9000,AC,56112,Besloten Vennootschap,,,
0727778231,PIZZAGENT.BE,Gent,9000,AC,56112,Besloten Vennootschap,gent@kingslize.be,,www.kingslizepizza.be
0810229320,PLAN B,Gent,9000,AC,56112,Besloten Vennootschap,,,
0844374607,PLANET BD,Gent,9000,AC,56112,Besloten Vennootschap,mithu.patowary@gmail.com,0496/448719,
0891143849,PLEIN SOLEIL,Gent,9000,AC,56301,Besloten Vennootschap,,,
0686677549,POLAK,Gent,9000,AC,56112,Besloten Vennootschap,,,
0763552227,PONTON GENT,Gent,9000,AC,56111,Besloten Vennootschap,,,
0702837254,PORT OF CACAO,Gent,9000,AC,56112,Besloten vennootschap met beperkte aansprakelijkheid,,,
0465805777,PREVANAU,Gent,9000,AC,56111,Besloten Vennootschap,,,
0758413504,PRITHIVI,Gent,9000,AC,56111,Besloten Vennootschap,,,
0669720662,PROBUSINESS,Gent,9000,AC,56111,Besloten Vennootschap,oostende@la-croisette.be,+32493550075,
0406759996,PUG,Gent,9000,AC,56111,Besloten Vennootschap,,,
0667621009,PUMPKE,Gent,9000,AC,56111,BTW-eenheid,,09/265 80 65,
0444037591,Pain perdu,Gent,9000,AC,56112,Besloten Vennootschap,,,
0889059438,Panteon,Gent,9000,AC,56111,Besloten Vennootschap,,,
0786664951,Pastinako,Gent,9040,AC,56111,Commanditaire vennootschap,,,
0466421629,Patijntje,Gent,9000,AC,56111,Besloten Vennootschap,,,
0791212568,Patron,Gent,9000,AC,56112,Besloten Vennootschap,,,
0667602203,Pauwels Midi,Gent,9000,AC,56301,Besloten Vennootschap,,,
0876098951,Peak One,Gent,9000,AC,56112,Besloten Vennootschap,,,www.paintballgent.be
0783491170,Perfect Food,Gent,9041,AC,56111,Besloten Vennootschap,,,
0718685074,Pho Saigon,Gent,9000,AC,56111,Besloten Vennootschap,,,
0756705512,Pizza Factory 100% Italiano,Gent,9000,AC,56111,Besloten Vennootschap,,,
0450499771,Pizzahof,Gent,9031,AC,56111,Besloten Vennootschap,,,
0552994030,Pizzeria Da Tottò,Gent,9000,AC,56112,Gewone commanditaire vennootschap,,,
0508577631,Plant A Pizza,Gent,9000,AC,56112,Besloten Vennootschap,,,www.plantapizza.com
1007192174,Polak,Gent,9000,AC,74201,Commanditaire vennootschap,,,
0475468165,Pontima Gent,Gent,9000,AC,56111,Besloten Vennootschap,,,
0472264096,Proveg,Gent,9000,AC,94999,Vereniging zonder winstoogmerk,,,
0207725795,Provincie Oost-Vlaanderen,Gent,9000,AC,84113,Provinciale overheid,,,
0674954407,Pycke zot,Gent,9000,AC,56111,Besloten Vennootschap,,,
0701883783,QLT,Gent,9040,AC,56112,Besloten Vennootschap,,,
1007447938,QUALITY FOODSS,Gent,9000,AC,56112,Besloten Vennootschap,,,
0562750943,QV,Gent,9050,AC,56111,Besloten Vennootschap,,,
0439911925,Quality@Kolle,Gent,9030,AC,56210,Besloten Vennootschap,,,
0729532743,Quattro Stagioli,Gent,9000,AC,56111,Besloten Vennootschap,olivier.steel@gmail.com,,
0672978476,Que todos sonamos,Gent,9000,AC,56112,Besloten Vennootschap,,,
0849257170,R D W,Gent,9050,AC,56112,Besloten Vennootschap,,,
0666535203,RAFFAELLI,Gent,9000,AC,56111,Besloten Vennootschap,,,
0879291538,RAMUS,Gent,9000,AC,56301,Besloten Vennootschap,,,
0656574588,RASOI,Gent,9000,AC,56111,Gewone commanditaire vennootschap,,,
0867147039,RAYUS,Gent,9000,AC,55302,Vennootschap onder firma,,,
0637749165,REAKTOR21,Gent,9000,AC,56111,Vereniging zonder winstoogmerk,,,
0718596388,REIS 35,Gent,9000,AC,10130,Besloten vennootschap met beperkte aansprakelijkheid,,,
0455157454,REMACO,Gent,9000,AC,56111,Besloten Vennootschap,,,
0764490553,RENAISSANCE CLUB,Gent,9000,AC,56111,Besloten Vennootschap,,,
1015664333,RESTAURANT ANTICHI SAPORI,Gent,9000,AC,56111,Besloten Vennootschap,,,
0685521368,RESTAURANT BALMORAL,Gent,9051,AC,56111,Besloten Vennootschap,,,
0843625133,RESTAURANT DU PROGRES,Gent,9000,AC,56111,Besloten Vennootschap,,,
0655795125,RESTAURANT SAN MARCO,Gent,9000,AC,56111,Besloten Vennootschap,,,
0508701949,RESTO PARTI,Gent,9000,AC,56111,Besloten Vennootschap,,,
0879387944,RESTO VH,Gent,9000,AC,56111,Besloten Vennootschap,,,
0476775091,REVUE GENT,Gent,9000,AC,56111,Besloten Vennootschap,,,
0693707673,REZZAK,Gent,9000,AC,56111,Besloten Vennootschap,,,
0872688907,ROCA,Gent,9000,AC,43221,Besloten Vennootschap,,,
0644458102,ROOFTOP GASTON,Gent,9000,AC,56210,Besloten Vennootschap,,,
0793560067,ROSEMARY,Gent,9000,AC,56111,Commanditaire vennootschap,,,
0808195981,ROZALI,Gent,9000,AC,56111,Besloten Vennootschap,,,
0703882280,RUNAWAY,Gent,9040,AC,49410,Commanditaire vennootschap,,,
0892975466,RUZHDI,Gent,9000,AC,56112,Coöperatieve vennootschap met onbeperkte aansprakelijkheid,,,
0770788130,RaMi,Gent,9050,AC,56112,Besloten Vennootschap,,,
0431133920,Racing Club Gent,Gent,9041,AC,92621,Vereniging zonder winstoogmerk,,,
0763659719,Raymond,Gent,9000,AC,56111,Besloten Vennootschap,,,
0783423369,Reno-fix 4you,Gent,9000,AC,56112,Besloten Vennootschap,,,
0812315909,Restaurant De Graslei,Gent,9030,AC,56111,Besloten Vennootschap,,,
0420813615,Restaurant De Sneppe,Gent,9000,AC,56111,Besloten Vennootschap,,,
0427435448,Restaurant Grill BELFORT,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0736477151,Rizoom,Gent,9000,AC,56111,Besloten Vennootschap,,,
0737346290,Roberf,Gent,9050,AC,56111,Besloten Vennootschap,,,
0759622242,Route 360,Gent,9000,AC,85599,Vereniging zonder winstoogmerk,info@route360.be,,www.route360.be
0779617605,Rubart,Gent,9000,AC,56112,Besloten Vennootschap,,,
0883097007,Réglisse,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0700741559,S & G BUSINESS,Gent,9000,AC,47110,Besloten Vennootschap,,,
0823390042,S&R Gent,Gent,9040,AC,93110,Naamloze vennootschap,,,
0797697217,SAAD & ZAYD,Gent,9000,AC,56112,Commanditaire vennootschap,,,
0893831937,SABOR,Gent,9040,AC,56210,Besloten Vennootschap,,,
0544401216,SAELENS EN ES,Gent,9000,AC,56112,Besloten Vennootschap,,,
1015330870,SAFI BROTHERS,Gent,9000,AC,56111,Besloten Vennootschap,,,
1010155822,SAFRAN BISTRO,Gent,9000,AC,56111,Besloten Vennootschap,,,
0644939637,SAGE HORECA,Gent,9000,AC,56111,Besloten Vennootschap,,,
1002931993,SAILING QUEEN,Gent,9000,AC,56111,Besloten Vennootschap,,,
0820882492,SAIRAM,Gent,9000,AC,56301,Besloten Vennootschap,,,
0862574577,SALENTINO,Gent,9000,AC,56111,Besloten Vennootschap,,,
0847587681,SAMA-SAMA,Gent,9000,AC,56301,Besloten Vennootschap,,,
0822780823,SANGHA SHOP,Gent,9031,AC,56112,Commanditaire vennootschap,,,
0737841188,SANZ & CO,Gent,9000,AC,56301,Besloten Vennootschap,,,
0598982126,SARASWATI,Gent,9000,AC,56111,Besloten Vennootschap,,,
0477062034,SARAY,Gent,9000,AC,56112,Gewone commanditaire vennootschap,,,
0800727872,SARK SOFRASI,Gent,9032,AC,56111,Besloten Vennootschap,,,
0629965807,SEHS,Gent,9000,AC,56112,Besloten Vennootschap,,,
0467197926,SEMIFOOD,Gent,9000,AC,56112,Besloten Vennootschap,,,
1013217062,SEMIR,Gent,9041,AC,56111,Commanditaire vennootschap,,,
0873374637,SENAY,Gent,9000,AC,56112,Besloten vennootschap met beperkte aansprakelijkheid,,,
0803785946,SENSE TEA & MORE,Gent,9000,AC,56111,Besloten Vennootschap,,,
0787388788,SERCHOK LHASA,Gent,9000,AC,56111,Besloten Vennootschap,,,
0460708131,SERREPALEIS,Gent,9042,AC,56111,Naamloze vennootschap,,,
0748701428,SEUMULHANA,Gent,9000,AC,56111,Besloten Vennootschap,,,
0563465971,SEZER SNACK,Gent,9000,AC,56112,Besloten Vennootschap,,,
0776585661,SGOL,Gent,9000,AC,56111,Besloten Vennootschap,,092321311,
1001866181,SHAIR,Gent,9050,AC,56111,Besloten Vennootschap,abdullahj256@gmail.com,0466368661,
0505827977,SHAZA,Gent,9000,AC,56111,Besloten Vennootschap,,,
0685534434,SHENGDE,Gent,9000,AC,56111,Besloten Vennootschap,,,
1014014541,SHM FOODS,Gent,9000,AC,56111,Besloten Vennootschap,,,
0442830041,SIBELO,Gent,9050,AC,56112,Besloten Vennootschap,,,
1016351350,SIBLING HOSPITALITY GROUP,Gent,9000,AC,56112,Besloten Vennootschap,,,
0471643296,SICILIA,Gent,9000,AC,55301,Besloten Vennootschap,,,
0648740750,SIGLO,Gent,9052,AC,56301,Besloten Vennootschap,,,
0437476730,SILVER CITY,Gent,9032,AC,56111,Besloten Vennootschap,,,
0431770259,SINO BELGIAN FOOD CATERING COMPANY,Gent,9051,AC,56111,Naamloze vennootschap,,,
0859655669,SNACK TOSI,Gent,9000,AC,56112,Besloten Vennootschap,,,
0726775369,SNACK UNAL,Gent,9050,AC,56112,Commanditaire vennootschap,,,
0753951009,SNR Group,Gent,9000,AC,56112,Besloten Vennootschap,,,
0650539507,SOFRAYA,Gent,9000,AC,56111,Besloten Vennootschap,,,
0724523781,SOM PLAZA,Gent,9000,AC,56112,Besloten vennootschap met beperkte aansprakelijkheid,,,
0798326133,SOMM,Gent,9000,AC,56111,Commanditaire vennootschap,,,
1007806244,SOPI,Gent,9000,AC,56111,Besloten Vennootschap,havnbar@gmail.com,0475534277,
0477416380,SOUP LOUNGE,Gent,9000,AC,55302,Commanditaire vennootschap,,,
0886374914,SOUTHSTORE,Gent,9030,AC,68203,Besloten Vennootschap,info@vinoscoop.be,+32 9 226 56 69,www.vinoscoop.be
0786860634,SPIJS,Gent,9030,AC,56112,Besloten Vennootschap,hello@littlepumpkin.be,,www.littlepumpkin.be
0476183193,SPIRITUAL SOLUTIONS INDIA,Gent,9000,AC,56111,Besloten Vennootschap,,,
0736957005,SPOOKJE,Gent,9000,AC,56112,Besloten Vennootschap,,,
0545808310,SSK,Gent,9000,AC,56112,Besloten Vennootschap,,,
0455381049,STADIUS,Gent,9000,AC,52220,Vennootschap onder firma,,,
0479729237,STAPELHUIS,Gent,9000,AC,56111,Naamloze vennootschap,,,
0807328624,STUDIO MEMPHIS,Gent,9000,AC,56111,Besloten Vennootschap,,,
0736904050,SU & CI,Gent,9000,AC,56111,Vennootschap onder firma,,,
0800885943,SUGAR MAN,Gent,9031,AC,56111,Besloten Vennootschap,info@etalors-cafe.be,,www.etalors-cafe.be
0638806762,SUSHI ST-ELOOIS-VIJVE,Gent,9000,AC,56112,Besloten Vennootschap,,,
0700458279,SWEET & FRESH,Gent,9000,AC,56112,Besloten vennootschap met beperkte aansprakelijkheid,,,
0536727229,SYDRALON,Gent,9000,AC,56111,Besloten Vennootschap,hello@lubbi.be,,lubbi.be
0473580922,SYMPA,Gent,9041,AC,56112,Besloten Vennootschap,,,
1010865704,San Ren Xing,Gent,9000,AC,56111,Besloten Vennootschap,,,
0786198064,Santé Santater,Gent,9050,AC,56309,Besloten Vennootschap,,,
0663935603,Sara Van Damme,Gent,9000,AC,56111,Vennootschap onder firma,,,
0477253064,Scala,Gent,9000,AC,90311,Vereniging zonder winstoogmerk,,,
0803702705,Seoul South Station gent,Gent,9000,AC,56112,Besloten Vennootschap,,,
0541925241,Shangri-La International,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0689785113,ShiLies,Gent,9000,AC,56112,Besloten vennootschap met beperkte aansprakelijkheid,,,
0804070612,Sinners Hospitality,Gent,9000,AC,56111,Besloten Vennootschap,,,
0752559355,Snack Afyon,Gent,9000,AC,56112,Vennootschap onder firma,,,
0800624637,Sneh Shah,Gent,9000,AC,56112,Besloten Vennootschap,,,
0777261295,Snoeck Invest,Gent,9000,AC,56111,Besloten Vennootschap,,,
0728571057,Sochris,Gent,9000,AC,56111,Besloten Vennootschap,,,
0764605369,Soup'r,Gent,9000,AC,56112,Besloten Vennootschap,,,
0761484741,Spicy India,Gent,9000,AC,56111,Besloten Vennootschap,,,
0472351297,St.-Hubert,Gent,9052,AC,56210,Besloten vennootschap met beperkte aansprakelijkheid,,,
0719778897,Steamy Windows,Gent,9000,AC,56112,Besloten Vennootschap,info@steamywindows.be,,
0635514207,Streetfox,Gent,9000,AC,56111,Besloten Vennootschap,,,
0779957006,Studio Lilium,Gent,9000,AC,47400,Besloten Vennootschap,,,
0715883061,Subedi and Pereira Restaurants,Gent,9000,AC,56111,Besloten Vennootschap,,,
0797456004,Subhan Service,Gent,9000,AC,56112,Besloten Vennootschap,,,
0757596328,Super Kelly,Gent,9000,AC,56111,Besloten Vennootschap,,,
0696773863,Susuru Ramen,Gent,9000,AC,56112,Besloten Vennootschap,,,
0757585836,Sweet Bean,Gent,9040,AC,47120,Besloten Vennootschap,vancampels@gmail.com,,www.sweetbean.be
0713883871,Sweet Gantoise,Gent,9000,AC,56111,Besloten Vennootschap,,,
0865046790,TAGHON CAROLINE,Gent,9030,AC,56112,Besloten Vennootschap,,,
0716698554,TAKAZ,Gent,9000,AC,56112,Besloten Vennootschap,,,
0733564973,TARA,Gent,9000,AC,56111,Besloten Vennootschap,,,
0834007384,TARHAN,Gent,9000,AC,56112,Besloten vennootschap met beperkte aansprakelijkheid,,,
0477348579,TARTINOS,Gent,9000,AC,56112,Besloten Vennootschap,,09/228 62 47,
0524937769,TASKAR,Gent,9050,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0423361448,TAVERNES,Gent,9040,AC,56111,Besloten Vennootschap,,,
0699999510,TCAT,Gent,9052,AC,96220,Besloten Vennootschap,,,
